AC,AF,AR,AS,AST,AY,AwayTeam,B365A,B365D,B365H,BWA,BWD,BWH,Bb1X2,BbAH,BbAHh,BbAv<2.5,BbAv>2.5,BbAvA,BbAvAHA,BbAvAHH,BbAvD,BbAvH,BbMx<2.5,BbMx>2.5,BbMxA,BbMxAHA,BbMxAHH,BbMxD,BbMxH,BbOU,BothToScore,Date,Div,FTAG,FTHG,FTR,GoalFirstHalf,GoalSecondHalf,HC,HF,HR,HS,HST,HTAG,HTHG,HTR,HY,HomeTeam,IWA,IWD,IWH,IsTraining,LBA,LBD,LBH,PSA,PSCA,PSCD,PSCH,PSD,PSH,Referee,SHAG,SHHG,VCA,VCD,VCH,WHA,WHD,WHH,away_away_1_team_corners_against,away_away_1_team_corners_for,away_away_1_team_goals_against,away_away_1_team_goals_for,away_away_1_team_possession,away_away_1_team_shotsoff_against,away_away_1_team_shotsoff_for,away_away_1_team_shotson_against,away_away_1_team_shotson_for,away_away_3_team_corners_against,away_away_3_team_corners_for,away_away_3_team_goals_against,away_away_3_team_goals_for,away_away_3_team_possession,away_away_3_team_shotsoff_against,away_away_3_team_shotsoff_for,away_away_3_team_shotson_against,away_away_3_team_shotson_for,away_away_6_team_corners_against,away_away_6_team_corners_for,away_away_6_team_goals_against,away_away_6_team_goals_for,away_away_6_team_possession,away_away_6_team_shotsoff_against,away_away_6_team_shotsoff_for,away_away_6_team_shotson_against,away_away_6_team_shotson_for,away_direct_team_corners_against,away_direct_team_corners_for,away_direct_team_goals_against,away_direct_team_goals_for,away_direct_team_possession,away_direct_team_shotsoff_against,away_direct_team_shotsoff_for,away_direct_team_shotson_against,away_direct_team_shotson_for,away_home_1_team_corners_against,away_home_1_team_corners_for,away_home_1_team_goals_against,away_home_1_team_goals_for,away_home_1_team_possession,away_home_1_team_shotsoff_against,away_home_1_team_shotsoff_for,away_home_1_team_shotson_against,away_home_1_team_shotson_for,away_home_3_team_corners_against,away_home_3_team_corners_for,away_home_3_team_goals_against,away_home_3_team_goals_for,away_home_3_team_possession,away_home_3_team_shotsoff_against,away_home_3_team_shotsoff_for,away_home_3_team_shotson_against,away_home_3_team_shotson_for,away_home_6_team_corners_against,away_home_6_team_corners_for,away_home_6_team_goals_against,away_home_6_team_goals_for,away_home_6_team_possession,away_home_6_team_shotsoff_against,away_home_6_team_shotsoff_for,away_home_6_team_shotson_against,away_home_6_team_shotson_for,home_away_1_team_corners_against,home_away_1_team_corners_for,home_away_1_team_goals_against,home_away_1_team_goals_for,home_away_1_team_possession,home_away_1_team_shotsoff_against,home_away_1_team_shotsoff_for,home_away_1_team_shotson_against,home_away_1_team_shotson_for,home_away_3_team_corners_against,home_away_3_team_corners_for,home_away_3_team_goals_against,home_away_3_team_goals_for,home_away_3_team_possession,home_away_3_team_shotsoff_against,home_away_3_team_shotsoff_for,home_away_3_team_shotson_against,home_away_3_team_shotson_for,home_away_6_team_corners_against,home_away_6_team_corners_for,home_away_6_team_goals_against,home_away_6_team_goals_for,home_away_6_team_possession,home_away_6_team_shotsoff_against,home_away_6_team_shotsoff_for,home_away_6_team_shotson_against,home_away_6_team_shotson_for,home_direct_team_corners_against,home_direct_team_corners_for,home_direct_team_goals_against,home_direct_team_goals_for,home_direct_team_possession,home_direct_team_shotsoff_against,home_direct_team_shotsoff_for,home_direct_team_shotson_against,home_direct_team_shotson_for,home_home_1_team_corners_against,home_home_1_team_corners_for,home_home_1_team_goals_against,home_home_1_team_goals_for,home_home_1_team_possession,home_home_1_team_shotsoff_against,home_home_1_team_shotsoff_for,home_home_1_team_shotson_against,home_home_1_team_shotson_for,home_home_3_team_corners_against,home_home_3_team_corners_for,home_home_3_team_goals_against,home_home_3_team_goals_for,home_home_3_team_possession,home_home_3_team_shotsoff_against,home_home_3_team_shotsoff_for,home_home_3_team_shotson_against,home_home_3_team_shotson_for,home_home_6_team_corners_against,home_home_6_team_corners_for,home_home_6_team_goals_against,home_home_6_team_goals_for,home_home_6_team_possession,home_home_6_team_shotsoff_against,home_home_6_team_shotsoff_for,home_home_6_team_shotson_against,home_home_6_team_shotson_for
3.0,8.0,0.0,3.0,1.0,0.0,Swansea,5.25,3.6,1.8,5.25,3.6,1.72,39.0,20.0,-0.75,1.75,2.08,4.97,1.85,2.0,3.56,1.78,1.8,2.16,5.35,1.89,2.08,3.7,1.84,37.0,True,2018-03-02,E0,1.0,1.0,D,True,True,3.0,9.0,0.0,13.0,5.0,0.0,1.0,H,1.0,Leicester,4.8,3.6,1.75,True,5.0,3.5,1.75,5.3,5.18,3.49,1.85,3.59,1.81,A Taylor,1.0,0.0,5.2,3.6,1.8,5.0,3.5,1.8,5.0,3.0,0.0,5.0,51.8,4.0,8.0,3.0,3.0,13.0,10.0,2.0,9.0,146.7,7.0,19.0,8.0,11.0,26.0,21.0,5.0,19.0,281.7999999999999,17.0,37.0,19.0,27.0,32.0,28.0,6.0,13.0,313.51666666666665,21.0,36.0,32.0,31.0,2.0,5.0,0.0,1.0,55.5,8.0,4.0,4.0,7.0,14.0,12.0,1.0,5.0,121.6,26.0,11.0,14.0,11.0,27.0,26.0,8.0,6.0,236.2921052631579,48.0,23.0,33.0,20.0,2.0,8.0,1.0,5.0,31.8,1.0,4.0,1.0,7.0,10.0,19.0,2.0,7.0,140.1,14.0,15.0,12.0,23.0,28.0,43.0,9.0,13.0,277.5631578947369,22.0,32.0,30.0,38.0,32.0,28.0,6.0,13.0,286.48333333333335,21.0,36.0,32.0,31.0,1.0,13.0,2.0,0.0,69.6842105263158,2.0,10.0,3.0,8.0,9.0,20.0,3.0,4.0,187.7289473684211,7.0,17.0,10.0,16.0,20.0,34.0,8.0,9.0,338.91871345029233,24.0,31.0,26.0,26.0
2.0,19.0,0.0,4.0,0.0,4.0,Huddersfield,19.0,8.5,1.16,19.0,8.25,1.14,39.0,21.0,-2.0,2.39,1.57,20.1,2.01,1.85,7.59,1.16,2.5,1.63,26.0,2.08,1.91,8.5,1.2,36.0,False,2018-03-02,E0,0.0,2.0,H,False,True,5.0,5.0,0.0,16.0,7.0,0.0,0.0,D,2.0,Man United,15.0,6.5,1.2,True,21.0,7.5,1.15,23.45,17.0,7.2,1.22,8.19,1.17,S Attwell,0.0,2.0,23.0,8.0,1.17,21.0,7.5,1.17,3.0,6.0,2.0,1.0,46.0,4.0,6.0,9.0,5.0,7.0,14.0,2.0,6.0,118.1,8.0,16.0,14.0,17.0,16.0,35.0,7.0,11.0,262.1023809523809,20.0,33.0,28.0,28.0,9.0,9.0,1.0,5.0,49.2,7.0,6.0,6.0,12.0,6.0,2.0,2.0,3.0,57.5,2.0,6.0,5.0,6.0,13.0,10.0,9.0,4.0,147.1,7.0,14.0,16.0,10.0,25.0,24.0,13.0,6.0,291.85526315789474,26.0,28.0,27.0,26.0,10.0,0.0,0.0,1.0,59.45,4.0,3.0,9.0,6.0,17.0,11.0,2.0,2.0,159.45,12.0,23.0,20.0,19.0,32.0,27.0,8.0,5.0,321.3023391812865,32.0,40.0,40.0,31.0,9.0,9.0,1.0,5.0,150.8,7.0,6.0,6.0,12.0,4.0,3.0,1.0,2.0,42.0,5.0,1.0,8.0,5.0,7.0,14.0,1.0,8.0,176.05,12.0,15.0,16.0,21.0,25.0,40.0,3.0,11.0,353.42857142857144,20.0,31.0,32.0,46.0
7.0,10.0,0.0,13.0,5.0,1.0,Southampton,3.1,3.2,2.54,3.1,3.1,2.5,39.0,20.0,-0.25,1.6,2.33,3.0,1.73,2.15,3.13,2.54,1.67,2.43,3.2,1.79,2.24,3.26,2.66,36.0,True,2018-03-02,E0,3.0,2.0,A,True,True,5.0,12.0,0.0,9.0,3.0,2.0,1.0,A,2.0,West Brom,2.85,3.15,2.6,True,3.0,3.1,2.5,3.07,2.76,3.12,2.96,3.15,2.65,M Oliver,1.0,1.0,3.1,3.2,2.6,3.1,3.1,2.5,5.0,7.0,1.0,1.0,45.95,3.0,3.0,8.0,5.0,16.0,17.0,6.0,5.0,156.3921052631579,15.0,15.0,14.0,13.0,35.0,37.0,8.0,11.0,288.44210526315794,27.0,36.0,31.0,40.0,24.0,33.0,6.0,7.0,377.05,26.0,39.0,23.0,29.0,1.0,3.0,2.0,0.0,56.368421052631575,9.0,2.0,5.0,4.0,12.0,12.0,5.0,1.0,158.0184210526316,22.0,17.0,13.0,18.0,29.0,34.0,12.0,4.0,328.00764411027575,34.0,32.0,30.0,29.0,8.0,8.0,0.0,3.0,42.85,7.0,8.0,1.0,10.0,12.0,17.0,1.0,7.0,108.98157894736842,16.0,15.0,7.0,27.0,34.0,25.0,3.0,12.0,236.05526315789476,31.0,26.0,22.0,46.0,24.0,33.0,6.0,7.0,222.95,26.0,39.0,23.0,29.0,3.0,6.0,2.0,1.0,54.0,4.0,6.0,9.0,5.0,16.0,20.0,5.0,5.0,139.55789473684212,20.0,17.0,16.0,14.0,27.0,41.0,7.0,8.0,272.7657894736842,29.0,38.0,36.0,36.0
6.0,8.0,0.0,11.0,8.0,1.0,Newcastle,4.2,3.39,2.04,4.1,3.25,2.0,39.0,19.0,-0.25,1.71,2.14,3.93,2.15,1.73,3.35,2.03,1.77,2.2,4.2,2.23,1.77,3.51,2.11,37.0,True,2018-04-02,E0,1.0,1.0,D,True,True,5.0,11.0,0.0,21.0,6.0,1.0,0.0,A,1.0,Crystal Palace,3.7,3.25,2.1,True,3.9,3.25,2.0,4.19,4.06,3.31,2.12,3.4,2.05,A Marriner,0.0,1.0,4.1,3.4,2.05,4.0,3.3,2.05,3.0,8.0,0.0,2.0,23.25,3.0,5.0,4.0,6.0,10.0,21.0,3.0,5.0,117.93922305764411,11.0,30.0,15.0,17.0,18.0,55.0,8.0,11.0,224.4629072681704,24.0,53.0,29.0,38.0,30.0,35.0,7.0,12.0,306.18684210526317,17.0,40.0,23.0,31.0,3.0,3.0,0.0,1.0,65.16666666666667,2.0,7.0,2.0,8.0,19.0,5.0,0.0,5.0,146.96666666666667,10.0,12.0,13.0,16.0,34.0,19.0,1.0,10.0,293.0745614035088,19.0,30.0,27.0,28.0,7.0,4.0,2.0,0.0,46.28571428571429,8.0,3.0,8.0,2.0,17.0,23.0,5.0,4.0,124.18571428571428,18.0,13.0,19.0,25.0,37.0,37.0,9.0,10.0,260.6333333333333,29.0,25.0,31.0,39.0,30.0,35.0,7.0,12.0,293.81315789473683,17.0,40.0,23.0,31.0,6.0,4.0,3.0,1.0,27.7,6.0,3.0,6.0,2.0,26.0,10.0,7.0,3.0,86.89736842105263,18.0,8.0,22.0,9.0,42.0,25.0,8.0,6.0,215.49736842105258,28.0,33.0,43.0,26.0
7.0,9.0,0.0,13.0,6.0,1.0,Tottenham,3.6,3.75,2.1,3.5,3.6,2.05,39.0,19.0,-0.25,2.36,1.59,3.44,2.07,1.79,3.69,2.08,2.45,1.64,3.6,2.14,1.85,3.85,2.2,35.0,True,2018-04-02,E0,2.0,2.0,D,True,True,3.0,15.0,0.0,9.0,3.0,0.0,1.0,H,3.0,Liverpool,3.2,3.5,2.2,True,3.3,3.6,2.05,3.55,3.81,3.84,2.01,3.71,2.13,J Moss,2.0,1.0,3.5,3.8,2.1,3.5,3.6,2.1,5.0,4.0,4.0,1.0,64.75,4.0,7.0,7.0,4.0,25.0,10.0,8.0,3.0,201.45263157894738,13.0,11.0,23.0,11.0,43.0,22.0,15.0,3.0,397.2657894736842,35.0,26.0,40.0,19.0,35.0,41.0,6.0,10.0,298.81783625731003,26.0,28.0,40.0,41.0,1.0,8.0,0.0,2.0,73.05263157894737,0.0,6.0,3.0,8.0,6.0,24.0,1.0,4.0,183.6248538011696,5.0,27.0,11.0,27.0,18.0,37.0,5.0,14.0,374.77748538011696,16.0,50.0,24.0,57.0,6.0,4.0,3.0,1.0,72.3,6.0,3.0,6.0,2.0,20.0,8.0,5.0,4.0,183.0315789473684,23.0,6.0,17.0,7.0,42.0,15.0,10.0,6.0,384.9973684210526,52.0,16.0,39.0,16.0,35.0,41.0,6.0,10.0,301.18216374268997,26.0,28.0,40.0,41.0,0.0,6.0,0.0,5.0,61.4,3.0,1.0,2.0,7.0,5.0,22.0,1.0,11.0,205.85,7.0,14.0,10.0,22.0,19.0,37.0,8.0,21.0,348.54473684210524,19.0,30.0,24.0,42.0
2.0,8.0,1.0,7.0,3.0,2.0,Chelsea,1.61,4.0,6.25,1.57,4.0,6.0,38.0,20.0,1.0,1.96,1.85,1.61,2.07,1.8,3.96,5.78,2.0,1.93,1.67,2.15,1.85,4.15,6.25,37.0,True,2018-05-02,E0,1.0,4.0,H,True,True,6.0,11.0,0.0,21.0,8.0,0.0,1.0,H,2.0,Watford,1.6,4.0,5.5,True,1.6,3.8,5.5,1.64,1.53,4.5,6.95,4.05,6.15,M Dean,1.0,3.0,1.62,4.0,6.0,1.62,4.0,6.0,2.0,3.0,1.0,2.0,60.6,6.0,2.0,9.0,2.0,11.0,12.0,4.0,5.0,141.85,14.0,11.0,17.0,12.0,20.0,26.0,10.0,11.0,313.25,23.0,28.0,37.0,27.0,27.0,36.0,9.0,17.0,324.11578947368423,25.0,34.0,36.0,40.0,6.0,10.0,1.0,1.0,62.73684210526316,3.0,12.0,1.0,10.0,14.0,26.0,6.0,3.0,171.5421052631579,8.0,27.0,12.0,34.0,30.0,48.0,9.0,6.0,334.39210526315793,25.0,48.0,25.0,68.0,6.0,9.0,0.0,1.0,45.941176470588225,2.0,4.0,2.0,5.0,15.0,19.0,1.0,9.0,129.89117647058822,10.0,8.0,8.0,16.0,33.0,33.0,1.0,13.0,283.99643962848296,29.0,15.0,21.0,30.0,27.0,36.0,9.0,17.0,275.88421052631577,25.0,34.0,36.0,40.0,3.0,4.0,0.0,0.0,54.45,3.0,7.0,3.0,7.0,8.0,22.0,4.0,3.0,165.8,9.0,14.0,12.0,24.0,21.0,38.0,5.0,9.0,324.54285714285714,18.0,35.0,21.0,45.0
7.0,15.0,0.0,16.0,4.0,1.0,Crystal Palace,3.2,3.25,2.25,3.4,3.2,2.25,39.0,22.0,-0.25,1.65,2.25,3.47,1.97,1.89,3.2,2.24,1.71,2.35,3.7,2.03,1.95,3.38,2.33,36.0,True,2018-10-02,E0,1.0,3.0,H,False,True,8.0,14.0,0.0,11.0,5.0,0.0,0.0,D,1.0,Everton,3.25,3.2,2.3,True,3.5,3.1,2.2,3.68,4.09,3.32,2.11,3.26,2.26,J Moss,1.0,3.0,3.7,3.25,2.25,3.4,3.1,2.25,3.0,3.0,1.0,2.0,47.6,6.0,3.0,4.0,5.0,9.0,14.0,3.0,4.0,142.70526315789473,13.0,14.0,9.0,15.0,24.0,24.0,7.0,5.0,284.4736842105263,25.0,27.0,25.0,33.0,36.0,50.0,7.0,5.0,289.5473684210526,23.0,31.0,33.0,42.0,5.0,9.0,0.0,0.0,59.5,1.0,8.0,5.0,7.0,16.0,22.0,5.0,0.0,143.1890756302521,13.0,19.0,23.0,18.0,26.0,39.0,7.0,10.0,310.7627598407784,27.0,34.0,33.0,36.0,9.0,5.0,0.0,2.0,36.85,3.0,2.0,8.0,6.0,17.0,14.0,4.0,6.0,133.75,9.0,16.0,15.0,12.0,29.0,30.0,7.0,12.0,274.33746130030954,21.0,33.0,31.0,34.0,36.0,50.0,7.0,5.0,310.4526315789474,23.0,31.0,33.0,42.0,1.0,12.0,0.0,4.0,54.85,5.0,6.0,1.0,6.0,6.0,20.0,4.0,6.0,174.85238095238094,9.0,21.0,11.0,16.0,21.0,29.0,7.0,10.0,344.8523809523809,23.0,31.0,30.0,32.0
2.0,12.0,0.0,2.0,2.0,3.0,Leicester,13.0,6.5,1.19,13.0,7.0,1.2,40.0,22.0,-2.0,2.99,1.38,13.46,1.91,1.95,6.76,1.21,3.2,1.43,17.0,1.95,2.02,7.49,1.25,35.0,True,2018-10-02,E0,1.0,5.0,H,True,True,8.0,10.0,0.0,19.0,11.0,1.0,1.0,D,2.0,Man City,10.0,6.5,1.25,True,15.0,6.5,1.2,14.5,15.5,6.7,1.24,7.4,1.22,M Jones,0.0,4.0,17.0,7.0,1.22,12.0,6.0,1.22,9.0,5.0,2.0,0.0,61.35,3.0,2.0,5.0,3.0,18.0,19.0,6.0,5.0,151.97848297213622,9.0,10.0,16.0,10.0,29.0,33.0,13.0,16.0,286.95479876160994,22.0,23.0,37.0,26.0,36.0,32.0,10.0,12.0,190.08095238095243,27.0,35.0,31.0,28.0,1.0,3.0,1.0,3.0,52.6,4.0,6.0,3.0,6.0,14.0,8.0,4.0,5.0,146.17142857142858,16.0,12.0,11.0,17.0,26.0,33.0,7.0,8.0,296.5293233082707,29.0,28.0,29.0,39.0,9.0,1.0,5.0,0.0,74.45,7.0,0.0,8.0,1.0,27.0,8.0,8.0,1.0,197.51516290726815,20.0,12.0,26.0,8.0,53.0,14.0,15.0,5.0,398.09411027568933,47.0,20.0,43.0,15.0,36.0,32.0,10.0,12.0,409.9190476190477,27.0,35.0,31.0,28.0,3.0,10.0,0.0,2.0,73.25,1.0,8.0,3.0,12.0,8.0,24.0,1.0,7.0,211.0710526315789,4.0,27.0,9.0,35.0,15.0,48.0,4.0,15.0,429.315823873409,14.0,56.0,14.0,67.0
4.0,10.0,0.0,14.0,6.0,0.0,Brighton,3.39,3.2,2.2,3.7,3.2,2.15,40.0,22.0,-0.25,1.59,2.35,3.62,2.01,1.85,3.18,2.19,1.65,2.45,3.8,2.07,1.9,3.33,2.27,37.0,True,2018-10-02,E0,1.0,1.0,D,True,True,7.0,6.0,0.0,15.0,3.0,1.0,0.0,A,0.0,Stoke,3.5,3.2,2.2,True,3.6,3.1,2.15,3.78,3.39,3.18,2.43,3.27,2.22,R Madley,0.0,1.0,3.8,3.13,2.25,3.6,3.1,2.15,3.0,10.0,0.0,2.0,26.75,1.0,8.0,3.0,12.0,12.0,19.0,2.0,5.0,111.38157894736841,9.0,22.0,11.0,30.0,20.0,38.0,3.0,14.0,211.3315789473684,17.0,44.0,16.0,57.0,11.0,13.0,3.0,4.0,91.15,11.0,13.0,13.0,7.0,7.0,5.0,2.0,1.0,24.0,6.0,4.0,8.0,3.0,13.0,15.0,6.0,7.0,112.20263157894738,12.0,12.0,15.0,8.0,26.0,28.0,9.0,9.0,233.8526315789474,27.0,22.0,41.0,23.0,0.0,6.0,3.0,1.0,39.5,2.0,4.0,3.0,16.0,3.0,25.0,4.0,4.0,116.92105263157896,6.0,17.0,12.0,40.0,13.0,59.0,6.0,7.0,217.08684210526317,21.0,45.0,22.0,67.0,11.0,13.0,3.0,4.0,108.85,11.0,13.0,13.0,7.0,7.0,1.0,2.0,1.0,42.15,9.0,3.0,3.0,0.0,18.0,10.0,5.0,3.0,129.53888888888892,17.0,12.0,20.0,5.0,41.0,21.0,10.0,6.0,265.5888888888889,37.0,23.0,41.0,18.0
2.0,9.0,0.0,13.0,1.0,1.0,Burnley,3.25,3.0,2.37,3.25,3.0,2.45,40.0,22.0,-0.25,1.44,2.76,3.28,1.82,2.05,2.98,2.45,1.48,2.95,3.5,1.87,2.11,3.12,2.54,36.0,False,2018-10-02,E0,0.0,1.0,H,False,True,5.0,10.0,0.0,12.0,4.0,0.0,0.0,D,2.0,Swansea,3.2,3.1,2.4,True,3.3,2.9,2.4,3.5,3.71,3.03,2.37,2.99,2.5,A Marriner,0.0,1.0,3.5,3.0,2.45,3.2,2.9,2.5,2.0,10.0,2.0,1.0,47.95,2.0,10.0,1.0,10.0,8.0,24.0,4.0,6.0,120.6,13.0,34.0,8.0,37.0,27.0,39.0,5.0,12.0,266.99473684210517,24.0,51.0,28.0,53.0,18.0,36.0,3.0,8.0,256.0888888888889,33.0,25.0,26.0,38.0,8.0,3.0,0.0,4.0,51.27777777777778,6.0,4.0,10.0,2.0,15.0,10.0,6.0,5.0,151.57777777777778,15.0,14.0,28.0,10.0,29.0,23.0,9.0,8.0,291.16783625730994,33.0,22.0,44.0,24.0,6.0,11.0,0.0,1.0,52.42105263157895,5.0,6.0,7.0,4.0,8.0,21.0,1.0,8.0,112.47105263157894,11.0,18.0,11.0,22.0,16.0,39.0,1.0,15.0,221.71549707602338,15.0,50.0,17.0,42.0,18.0,36.0,3.0,8.0,343.91111111111115,33.0,25.0,26.0,38.0,0.0,6.0,3.0,1.0,60.5,2.0,4.0,3.0,16.0,8.0,14.0,5.0,1.0,160.7657894736842,12.0,13.0,15.0,29.0,18.0,29.0,6.0,8.0,314.0657894736842,29.0,24.0,29.0,51.0
2.0,9.0,0.0,6.0,1.0,1.0,Arsenal,3.5,3.6,2.0,3.6,3.8,1.95,40.0,21.0,-0.25,2.57,1.5,3.58,2.15,1.74,3.76,2.0,2.68,1.54,3.8,2.26,1.79,3.91,2.2,36.0,False,2018-10-02,E0,0.0,1.0,H,False,True,10.0,13.0,0.0,18.0,6.0,0.0,0.0,D,2.0,Tottenham,3.2,3.5,2.2,True,3.5,3.75,1.95,3.7,4.07,3.9,1.93,3.85,2.04,A Taylor,0.0,1.0,3.6,3.9,2.05,3.4,3.75,2.0,4.0,10.0,2.0,1.0,64.0,6.0,0.0,5.0,3.0,14.0,18.0,7.0,6.0,179.55,18.0,15.0,22.0,18.0,24.0,40.0,10.0,12.0,325.6,30.0,35.0,38.0,43.0,17.0,47.0,5.0,8.0,275.20634920634916,30.0,40.0,23.0,44.0,6.0,6.0,1.0,1.0,54.7,7.0,5.0,5.0,2.0,17.0,18.0,3.0,5.0,179.45,15.0,11.0,20.0,21.0,38.0,32.0,6.0,14.0,349.55852130325815,27.0,31.0,40.0,38.0,0.0,3.0,2.0,0.0,42.15,4.0,2.0,4.0,6.0,17.0,11.0,4.0,4.0,183.15,16.0,8.0,17.0,11.0,33.0,24.0,9.0,6.0,360.88571428571424,28.0,35.0,36.0,28.0,17.0,47.0,5.0,8.0,324.79365079365084,30.0,40.0,23.0,44.0,4.0,5.0,2.0,1.0,55.4,6.0,4.0,11.0,5.0,10.0,14.0,8.0,8.0,188.95,19.0,18.0,19.0,26.0,21.0,29.0,11.0,12.0,357.215664160401,47.0,32.0,35.0,43.0
7.0,7.0,0.0,11.0,4.0,1.0,Watford,2.79,3.29,2.5,3.0,3.2,2.45,40.0,22.0,-0.25,1.84,1.98,2.93,1.76,2.13,3.28,2.48,1.91,2.05,3.1,1.83,2.19,3.39,2.58,38.0,False,2018-10-02,E0,0.0,2.0,H,True,True,8.0,11.0,0.0,8.0,4.0,0.0,1.0,H,1.0,West Ham,3.05,3.2,2.4,True,2.9,3.25,2.4,3.03,3.3,3.36,2.38,3.32,2.57,G Scott,0.0,1.0,3.1,3.3,2.5,2.8,3.3,2.5,6.0,6.0,1.0,1.0,45.3,7.0,5.0,5.0,2.0,16.0,19.0,5.0,3.0,127.75,12.0,15.0,18.0,13.0,27.0,38.0,5.0,7.0,260.76498599439776,20.0,31.0,32.0,23.0,21.0,27.0,7.0,11.0,284.7738095238095,25.0,31.0,20.0,32.0,8.0,6.0,2.0,1.0,38.94736842105263,2.0,4.0,6.0,8.0,21.0,15.0,3.0,6.0,123.26315789473685,12.0,11.0,14.0,17.0,31.0,29.0,4.0,11.0,280.46315789473687,24.0,28.0,22.0,38.0,2.0,4.0,3.0,1.0,40.95,2.0,6.0,4.0,9.0,8.0,16.0,5.0,7.0,118.95,10.0,15.0,13.0,30.0,23.0,42.0,9.0,12.0,242.14473684210526,23.0,42.0,26.0,55.0,21.0,27.0,7.0,11.0,315.2261904761905,25.0,31.0,20.0,32.0,9.0,4.0,2.0,2.0,55.35,4.0,4.0,5.0,2.0,21.0,9.0,3.0,2.0,133.2157894736842,19.0,13.0,21.0,12.0,37.0,22.0,6.0,7.0,292.90038331121923,34.0,31.0,43.0,25.0
6.0,12.0,0.0,7.0,2.0,3.0,Bournemouth,2.25,3.2,3.25,2.3,3.1,3.4,40.0,21.0,0.25,1.63,2.27,2.38,2.03,1.83,3.16,3.22,1.68,2.41,2.65,2.09,1.88,3.3,3.4,37.0,True,2018-11-02,E0,1.0,4.0,H,True,True,2.0,12.0,0.0,15.0,4.0,1.0,2.0,H,0.0,Huddersfield,2.65,3.3,2.65,True,2.35,3.1,3.2,2.46,2.45,3.39,3.14,3.22,3.3,M Oliver,0.0,2.0,2.38,3.2,3.4,2.3,3.1,3.25,5.0,5.0,3.0,0.0,52.3,4.0,8.0,4.0,2.0,20.0,18.0,7.0,4.0,144.96959064327484,12.0,19.0,18.0,6.0,38.0,38.0,11.0,8.0,263.46800334168756,31.0,37.0,31.0,30.0,10.0,3.0,2.0,4.0,84.0,6.0,8.0,8.0,7.0,4.0,6.0,0.0,0.0,57.58823529411765,2.0,3.0,5.0,6.0,13.0,13.0,3.0,6.0,158.5176470588235,11.0,8.0,16.0,12.0,25.0,37.0,5.0,12.0,318.69659442724463,26.0,28.0,29.0,22.0,3.0,3.0,0.0,3.0,56.0,5.0,5.0,8.0,4.0,14.0,7.0,2.0,7.0,167.55789473684212,16.0,11.0,18.0,15.0,21.0,31.0,5.0,13.0,263.51074254263114,25.0,40.0,27.0,41.0,10.0,3.0,2.0,4.0,116.0,6.0,8.0,8.0,7.0,4.0,2.0,1.0,0.0,43.5,5.0,6.0,5.0,7.0,7.0,10.0,4.0,0.0,156.92894736842106,12.0,14.0,11.0,16.0,23.0,26.0,8.0,0.0,306.8157894736842,27.0,24.0,23.0,31.0
10.0,15.0,0.0,13.0,6.0,2.0,Man United,1.61,3.75,5.5,1.65,3.8,5.5,40.0,21.0,0.75,1.81,2.0,1.65,1.84,2.03,3.8,5.56,1.87,2.07,1.7,1.87,2.08,4.03,6.0,38.0,False,2018-11-02,E0,0.0,1.0,H,False,True,0.0,12.0,0.0,10.0,3.0,0.0,0.0,D,0.0,Newcastle,1.65,3.8,5.3,True,1.61,3.7,5.5,1.66,1.61,4.15,6.35,4.03,5.86,C Pawson,0.0,1.0,1.65,3.9,6.0,1.62,3.8,5.5,3.0,5.0,2.0,2.0,37.142857142857146,2.0,11.0,2.0,10.0,20.0,15.0,6.0,5.0,142.84548872180451,8.0,19.0,13.0,20.0,36.0,21.0,11.0,8.0,319.5954887218045,26.0,32.0,38.0,28.0,26.0,33.0,7.0,11.0,371.16666666666674,23.0,20.0,32.0,39.0,4.0,8.0,1.0,3.0,55.66666666666666,5.0,4.0,8.0,8.0,14.0,23.0,4.0,7.0,186.09523809523807,12.0,14.0,23.0,28.0,26.0,36.0,9.0,10.0,340.59523809523813,20.0,33.0,41.0,43.0,2.0,7.0,0.0,0.0,45.05,4.0,10.0,2.0,9.0,13.0,26.0,2.0,3.0,117.88333333333333,9.0,24.0,15.0,25.0,22.0,41.0,4.0,6.0,222.21165413533836,24.0,44.0,29.0,48.0,26.0,33.0,7.0,11.0,228.8333333333333,23.0,20.0,32.0,39.0,2.0,10.0,1.0,0.0,59.952380952380956,3.0,12.0,2.0,13.0,15.0,25.0,5.0,1.0,134.60238095238094,12.0,14.0,12.0,19.0,27.0,36.0,8.0,7.0,254.92606516290726,26.0,30.0,27.0,34.0
